YEAR,SUBDIVISION,ANNUAL,Monsoon_Rainfall,Rolling_3yr_Annual,Rainfall_Anomaly_Z,Flood_Label,State_mapped,flood_event_count,avg_severity,avg_duration_days,avg_fatalities,dominant_cause,dominant_cause_encoded,Rainfall_x_Anomaly,Annual_x_Monsoon,Anomaly_Squared,Monsoon_to_Annual_Ratio,Event_x_Severity,Duration_x_Fatality
1961,EAST UTTAR PRADESH,1214.3,939.6,1084.4999999999998,1.154450618267948,0,UTTAR PRADESH,0.0,,9.8,0.0,No Event,8,1084.721800924564,1140956.28,1.3327562300192473,0.773779125637988,,0.0
1962,EAST UTTAR PRADESH,1072.0,1001.5,1152.1,0.455652499435108,0,UTTAR PRADESH,0.0,,9.8,0.0,No Event,8,456.3359781842607,1073608.0,0.20761920024146108,0.9342350659119864,,0.0
1963,EAST UTTAR PRADESH,996.3,906.7,1094.1999999999998,0.0839095788754029,0,UTTAR PRADESH,0.0,,9.8,0.0,No Event,8,76.08081516632781,903345.21,0.007040817427047461,0.9100672396861665,,0.0
1964,EAST UTTAR PRADESH,1036.6,953.7,1034.9666666666665,0.2818123490016392,0,UTTAR PRADESH,0.0,,9.8,0.0,No Event,8,268.7644372428633,988605.4199999999,0.0794182000498217,0.9200270025079396,,0.0
1965,EAST UTTAR PRADESH,685.5,601.2,906.1333333333332,-1.4423480130658952,0,UTTAR PRADESH,0.0,,9.8,0.0,No Event,8,-867.1396254552162,412122.60000000003,2.080367790795136,0.8770240572279496,,0.0
1966,EAST UTTAR PRADESH,707.8,632.4,809.9666666666666,-1.332838539770236,0,UTTAR PRADESH,0.0,,9.8,0.0,No Event,8,-842.8870925506973,447612.72,1.776458573096855,0.8934727197870483,,0.0
1967,EAST UTTAR PRADESH,1029.4,944.9,807.5666666666666,0.2464550302694093,0,UTTAR PRADESH,0.0,,9.8,0.0,No Event,8,232.87535810156484,972680.06,0.06074008194509545,0.9179133386641408,,0.0
1968,EAST UTTAR PRADESH,840.0,761.6,859.0666666666666,-0.6836388819367749,0,UTTAR PRADESH,0.0,,9.8,0.0,No Event,8,-520.6593724830478,639744.0,0.4673621208957637,0.9066666558730161,,0.0
1969,EAST UTTAR PRADESH,1024.6,952.0,964.6666666666666,0.2228834844479211,0,UTTAR PRADESH,0.0,,9.8,0.0,No Event,8,212.1850771944209,975419.2,0.04967704763964669,0.9291430711580806,,0.0
1970,EAST UTTAR PRADESH,1132.3,967.6,998.9666666666666,0.7517700438175412,0,UTTAR PRADESH,0.0,,9.8,0.0,No Event,8,727.4126943978529,1095613.48,0.5651581987814278,0.854543841256347,,0.0
1971,EAST UTTAR PRADESH,1311.1,1106.3,1155.9999999999998,1.6298101256679405,1,UTTAR PRADESH,0.0,,9.8,0.0,No Event,8,1803.0589420264425,1450469.93,2.656281045729748,0.843795279964951,,0.0
1972,EAST UTTAR PRADESH,666.9,588.8,1036.7666666666669,-1.5336877531241584,0,UTTAR PRADESH,0.0,,9.8,0.0,No Event,8,-903.0353490395044,392670.72,2.3521981240830296,0.882890974915415,,0.0
1973,EAST UTTAR PRADESH,955.7,797.1,977.9,-0.1154664128646761,0,UTTAR PRADESH,0.0,,9.8,0.0,No Event,8,-92.03827769443332,761788.4700000001,0.013332492499835839,0.8340483328026752,,0.0
1974,EAST UTTAR PRADESH,882.2,812.9,834.9333333333333,-0.4764057082561994,0,UTTAR PRADESH,0.0,,9.8,0.0,No Event,8,-387.27020024146447,717140.38,0.22696239885909095,0.9214463735950309,,0.0
1975,EAST UTTAR PRADESH,1225.5,1142.2,1021.1333333333332,1.2094508918514186,0,UTTAR PRADESH,0.0,,9.8,0.0,No Event,8,1381.4348086726905,1399766.1,1.462771459800192,0.9320277361727644,,0.0
1976,EAST UTTAR PRADESH,923.5,879.5,1010.4,-0.2735921994171532,0,UTTAR PRADESH,0.0,,9.8,0.0,No Event,8,-240.62433938738621,812218.25,0.07485269158191532,0.9523551602343784,,0.0
1977,EAST UTTAR PRADESH,914.1,777.0999999999999,1021.0333333333332,-0.3197531433175656,0,UTTAR PRADESH,0.0,,9.8,0.0,No Event,8,-248.4801676720802,710347.11,0.10224207266146365,0.8501257975043671,,0.0
1978,EAST UTTAR PRADESH,1116.3,996.0,984.6333333333332,0.6731982244125837,0,UTTAR PRADESH,0.0,,9.8,0.0,No Event,8,670.5054315149333,1111834.8,0.45319584935225543,0.8922332626334027,,0.0
1979,EAST UTTAR PRADESH,696.5,555.5,908.9666666666666,-1.388329887224987,0,UTTAR PRADESH,0.0,,9.8,0.0,No Event,8,-771.2172523534803,386905.75,1.927459875762145,0.7975592132439453,,0.0
1980,EAST UTTAR PRADESH,1488.5,1426.0,1100.4333333333332,2.5009751733204064,1,UTTAR PRADESH,0.0,,9.8,0.0,No Event,8,3566.3905971548998,2122601.0,6.254876817565037,0.9580114144574309,,0.0
1981,EAST UTTAR PRADESH,1110.1,1025.8,1098.3666666666666,0.6427516443931626,0,UTTAR PRADESH,0.0,,9.8,0.0,No Event,8,659.3346368185062,1138740.5799999998,0.4131296763701145,0.9240608870907047,,0.0
1982,EAST UTTAR PRADESH,1110.6,933.8,1236.4,0.6452070137495675,0,UTTAR PRADESH,0.0,,9.8,0.0,No Event,8,602.494309439346,1037078.2799999999,0.4162920905916345,0.8408067635439694,,0.0
1983,EAST UTTAR PRADESH,1204.8,981.9,1141.833333333333,1.1077986004962546,0,UTTAR PRADESH,0.0,,9.8,0.0,No Event,8,1087.7474458272723,1182993.1199999999,1.2272177392614603,0.814990033076112,,0.0
1984,EAST UTTAR PRADESH,1076.7,984.4,1130.6999999999998,0.4787329713853145,0,UTTAR PRADESH,0.0,,9.8,0.0,No Event,8,471.2647370317036,1059903.48,0.22918525789141236,0.9142750913506539,,0.0
1985,EAST UTTAR PRADESH,1175.9,970.5,1152.4666666666665,0.9658782516960508,0,UTTAR PRADESH,0.0,,9.8,0.0,No Event,8,937.3848432710173,1141210.9500000002,0.9329207970994197,0.8253252757434707,,0.0
1986,EAST UTTAR PRADESH,935.3,784.4000000000001,1062.6333333333332,-0.2156454826059973,0,UTTAR PRADESH,0.0,,9.8,0.0,No Event,8,-169.1523165561443,733649.3200000001,0.046502974168373484,0.8386613830999533,,0.0
1987,EAST UTTAR PRADESH,824.7,693.7,978.6333333333332,-0.7587731842427653,0,UTTAR PRADESH,0.0,,9.8,0.0,No Event,8,-526.3609579092064,572094.39,0.5757367451259054,0.8411543489613879,,0.0
1988,EAST UTTAR PRADESH,1085.1,949.7,948.3666666666664,0.5199831765729165,0,UTTAR PRADESH,0.0,,9.8,0.0,No Event,8,493.8280227912988,1030519.47,0.2703825039188608,0.8752188657707229,,0.0
1989,EAST UTTAR PRADESH,969.9,911.2,959.8999999999996,-0.0457339231427767,0,UTTAR PRADESH,0.0,,9.8,0.0,No Event,8,-41.67275076769813,883772.88,0.0020915917260294066,0.9394782870452801,,0.0
1990,EAST UTTAR PRADESH,1106.1,990.6,1053.6999999999996,0.6231086895419231,0,UTTAR PRADESH,0.0,,9.8,0.0,No Event,8,617.251467860229,1095702.66,0.3882644389826527,0.8955790534709426,,0.0
1991,EAST UTTAR PRADESH,875.2,818.6999999999999,983.733333333333,-0.5107808792458683,0,UTTAR PRADESH,0.0,,9.8,0.0,No Event,8,-418.1763058385924,716526.24,0.2608971066031823,0.9354433165511503,,0.0
1992,EAST UTTAR PRADESH,863.4,719.0,948.2333333333332,-0.5687275960570248,0,UTTAR PRADESH,0.0,,9.8,0.0,No Event,8,-408.91514156500085,620784.6,0.3234510785168024,0.8327542178277251,,0.0
1993,EAST UTTAR PRADESH,834.0,752.4000000000001,857.5333333333332,-0.7131033142136339,0,UTTAR PRADESH,0.0,,9.8,0.0,No Event,8,-536.5389336143382,627501.6000000001,0.5085163367424688,0.9021582625640497,,0.0
1994,EAST UTTAR PRADESH,910.2,835.9000000000001,869.1999999999998,-0.3389050242975239,0,UTTAR PRADESH,0.0,,9.8,0.0,No Event,8,-283.29070981030026,760836.1800000002,0.11485661549410527,0.9183695790115406,,0.0
1995,EAST UTTAR PRADESH,860.5,784.4000000000001,868.2333333333331,-0.5829687383241732,0,UTTAR PRADESH,0.0,,9.8,0.0,No Event,8,-457.2806783414815,674976.2000000001,0.3398525498632783,0.9115630341480183,,0.0
1996,EAST UTTAR PRADESH,1010.3,831.1,927.0,0.1526599208547406,0,UTTAR PRADESH,0.0,,9.8,0.0,No Event,8,126.8756602223749,839660.33,0.02330505143537566,0.8226269343499265,,0.0
1997,EAST UTTAR PRADESH,493.3,434.4,788.0333333333332,-2.3861919936679468,0,UTTAR PRADESH,0.0,,9.8,0.0,No Event,8,-1036.561802049356,214289.52,5.693912230645011,0.8806000226920733,,0.0
1998,EAST UTTAR PRADESH,661.0,584.5,721.5333333333332,-1.5626611115297364,0,UTTAR PRADESH,0.0,,9.8,0.0,No Event,8,-913.3754196891309,386354.5,2.441909749487351,0.8842662498598147,,0.0
1999,EAST UTTAR PRADESH,952.8,839.4,702.3666666666664,-0.1297075551318251,0,UTTAR PRADESH,0.0,,9.8,0.0,No Event,8,-108.87652177765399,799780.32,0.01682404985827545,0.8809823585119401,,0.0
2000,EAST UTTAR PRADESH,946.8,867.4000000000001,853.5333333333332,-0.1591719874086842,0,UTTAR PRADESH,0.0,,9.8,0.0,No Event,8,-138.0657818782927,821254.3200000001,0.025335721575630327,0.9161385623559511,,0.0
2001,EAST UTTAR PRADESH,973.8,861.0,957.7999999999998,-0.0265820421628185,0,UTTAR PRADESH,0.0,,9.8,0.0,No Event,8,-22.887138302186727,838441.7999999999,0.0007066049655458604,0.8841651172297689,,0.0
2002,EAST UTTAR PRADESH,689.1,591.0999999999999,869.8999999999997,-1.4246693536997797,0,UTTAR PRADESH,0.0,,9.8,0.0,No Event,8,-842.1220549719396,407327.00999999995,2.029682767371348,0.8577855048935493,,0.0
2003,EAST UTTAR PRADESH,1096.4,1015.3,919.7666666666664,0.5754745240276686,0,UTTAR PRADESH,0.0,,9.8,0.0,No Event,8,584.2792842452919,1113174.9200000002,0.3311709278048718,0.9260306373036241,,0.0
2004,EAST UTTAR PRADESH,746.9,654.6,844.1333333333332,-1.1408286560993712,0,UTTAR PRADESH,0.0,,9.8,0.0,No Event,8,-746.7864382826484,488920.74,1.3014900225774975,0.8764225347915046,,0.0
2005,EAST UTTAR PRADESH,770.3,694.8000000000001,871.1999999999998,-1.025917370219621,0,UTTAR PRADESH,0.0,,9.8,0.0,No Event,8,-712.8073888285927,535204.4400000001,1.0525064505183428,0.9019862274180681,,0.0
2006,EAST UTTAR PRADESH,632.1,574.7,716.433333333333,-1.7045814603299407,0,UTTAR PRADESH,0.0,,9.8,0.0,No Event,8,-979.622965251617,363267.87000000005,2.9055979549005535,0.9091915692265217,,0.0
2007,EAST UTTAR PRADESH,741.2,621.6,714.5333333333332,-1.168819866762387,0,UTTAR PRADESH,0.0,,9.8,0.0,No Event,8,-726.5384291794998,460729.92000000004,1.3661398809384442,0.8386400318586072,,0.0
2008,EAST UTTAR PRADESH,953.4,917.6,775.5666666666666,-0.1267611119041391,0,UTTAR PRADESH,0.0,,9.8,0.0,No Event,8,-116.31599628323805,874839.84,0.01606837949117368,0.962450168214284,,0.0
2009,EAST UTTAR PRADESH,610.2,495.9,768.2666666666665,-1.812126638140476,0,UTTAR PRADESH,0.0,,9.8,0.0,No Event,8,-898.6335998538619,302598.18,3.2838029526583035,0.8126843524633832,,0.0
2010,EAST UTTAR PRADESH,692.2,645.1,751.9333333333333,-1.4094460636900692,0,UTTAR PRADESH,0.0,,9.8,0.0,No Event,8,-909.2336556864636,446538.22000000003,1.9865382064514305,0.9319560685935269,,0.0
2011,EAST UTTAR PRADESH,781.2,740.2,694.5333333333332,-0.9723903182499932,0,UTTAR PRADESH,0.0,,9.8,0.0,No Event,8,-719.763313568645,578244.2400000001,0.9455429310263231,0.947516628936039,,0.0
2012,EAST UTTAR PRADESH,602.7,573.1,692.0333333333333,-1.84895717848655,0,UTTAR PRADESH,0.0,,9.8,0.0,No Event,8,-1059.6373589906418,345407.37000000005,3.418642647876944,0.950887656364897,,0.0
2013,EAST UTTAR PRADESH,1041.4,864.0000000000001,808.4333333333333,0.3053838948231274,0,UTTAR PRADESH,7.0,,0.7142857142857143,6.142857142857143,Heavy rains,6,263.8516851271821,899769.6000000002,0.09325932321734293,0.8296523830453968,,4.387755102040817
2014,EAST UTTAR PRADESH,701.2,517.1,781.7666666666668,-1.3652494152747805,0,UTTAR PRADESH,1.0,,13.0,82.0,"Flood (Ghagra, Rapti, Sarayu and Sharda)",3,-705.9704726385891,362590.52,1.86390596590813,0.7374500750506264,,1066.0
2015,EAST UTTAR PRADESH,603.3,472.0,781.9666666666666,-1.8460107352588644,0,UTTAR PRADESH,4.0,,7.5,8.5,Heavy rains,6,-871.317067042184,284757.6,3.407755634690973,0.7823636535328419,,63.75
1901,WEST UTTAR PRADESH,775.9,667.7,775.9,-0.2700591202116506,0,UTTAR PRADESH,0.0,,9.8,0.0,No Event,8,-180.31847456531915,518068.43,0.07293192840949077,0.8605490287337412,,0.0
1902,WEST UTTAR PRADESH,736.6,704.1,756.25,-0.4772907608379227,0,UTTAR PRADESH,0.0,,9.8,0.0,No Event,8,-336.0604247059814,518640.06000000006,0.22780647038124313,0.9558783470556836,,0.0
1903,WEST UTTAR PRADESH,808.4,607.6,773.6333333333333,-0.098684353790433,0,UTTAR PRADESH,0.0,,9.8,0.0,No Event,8,-59.96061336306709,491183.84,0.009738601683035348,0.7516081054971784,,0.0
1904,WEST UTTAR PRADESH,945.2,835.5000000000001,830.0666666666666,0.6226715860994925,0,UTTAR PRADESH,0.0,,9.8,0.0,No Event,8,520.2421101861261,789714.6000000001,0.38771990413565766,0.883939897546129,,0.0
1905,WEST UTTAR PRADESH,433.5,345.90000000000003,729.0333333333333,-2.0755581978308784,0,UTTAR PRADESH,0.0,,9.8,0.0,No Event,8,-717.9355806297009,149947.65000000002,4.307941832582964,0.797923857025978,,0.0
1906,WEST UTTAR PRADESH,978.7,880.2,785.8000000000001,0.7993194222567476,0,UTTAR PRADESH,0.0,,9.8,0.0,No Event,8,703.5609554703892,861451.7400000001,0.6389115387968607,0.8993562797654411,,0.0
1907,WEST UTTAR PRADESH,589.5,456.7,667.2333333333335,-1.252959319009034,0,UTTAR PRADESH,0.0,,9.8,0.0,No Event,8,-572.2265209914258,269224.64999999997,1.5699070550915823,0.7747243295212158,,0.0
1908,WEST UTTAR PRADESH,866.3,814.5,811.5,0.206626383926136,0,UTTAR PRADESH,0.0,,9.8,0.0,No Event,8,168.29718970783776,705601.35,0.04269446253439095,0.9402054606925377,,0.0
1909,WEST UTTAR PRADESH,903.0,775.8000000000001,786.2666666666665,0.4001480432387112,0,UTTAR PRADESH,0.0,,9.8,0.0,No Event,8,310.4348519445922,700547.4,0.1601184565077695,0.8591362031103411,,0.0
1910,WEST UTTAR PRADESH,875.9,688.2,881.7333333333332,0.2572478533920958,0,UTTAR PRADESH,0.0,,9.8,0.0,No Event,8,177.03797270444036,602794.38,0.06617645807484122,0.7857061218665816,,0.0
1911,WEST UTTAR PRADESH,751.6,598.0,843.5,-0.3981947147973608,0,UTTAR PRADESH,0.0,,9.8,0.0,No Event,8,-238.12043944882174,449456.8,0.1585590308925515,0.7956359659973927,,0.0
1912,WEST UTTAR PRADESH,804.5,745.2,810.6666666666666,-0.119249325760979,0,UTTAR PRADESH,0.0,,9.8,0.0,No Event,8,-88.86459755708157,599513.4,0.014220401694448092,0.9262896093686811,,0.0
1913,WEST UTTAR PRADESH,495.3,368.8,683.8000000000001,-1.7496824881437631,0,UTTAR PRADESH,0.0,,9.8,0.0,No Event,8,-645.2829016274198,182666.64,3.06138880931695,0.7445992177549119,,0.0
1914,WEST UTTAR PRADESH,887.5,791.9000000000001,729.1,0.3184154623301305,0,UTTAR PRADESH,0.0,,9.8,0.0,No Event,8,252.1532046192304,702811.2500000001,0.10138840665091077,0.8922816800869671,,0.0
1915,WEST UTTAR PRADESH,802.5,631.8,728.4333333333334,-0.1297954652330539,0,UTTAR PRADESH,0.0,,9.8,0.0,No Event,8,-82.00477493424346,507019.49999999994,0.016846862795064907,0.7872897098157046,,0.0
1916,WEST UTTAR PRADESH,1114.2,1027.0,934.7333333333332,1.513820371489824,1,UTTAR PRADESH,0.0,,9.8,0.0,No Event,8,1554.6935215200492,1144283.4000000001,2.2916521171375885,0.9217375612839924,,0.0
1917,WEST UTTAR PRADESH,1120.2,924.3,1012.3,1.5454587899060488,1,UTTAR PRADESH,0.0,,9.8,0.0,No Event,8,1428.4675595101608,1035400.86,2.3884428712978685,0.8251205068280618,,0.0
1918,WEST UTTAR PRADESH,371.9,337.8,868.7666666666668,-2.4003792935707864,0,UTTAR PRADESH,0.0,,9.8,0.0,No Event,8,-810.8481253682116,125627.81999999999,5.761820753003388,0.9083086607069466,,0.0
1919,WEST UTTAR PRADESH,969.1,842.1,820.4,0.7486979527907878,0,UTTAR PRADESH,0.0,,9.8,0.0,No Event,8,630.4785460451224,816079.11,0.5605486245131167,0.8689505637297434,,0.0
1920,WEST UTTAR PRADESH,622.8,576.8000000000001,654.6,-1.0773660967989866,0,UTTAR PRADESH,0.0,,9.8,0.0,No Event,8,-621.4247646336556,359231.04000000004,1.1607177065318834,0.926139997974631,,0.0
1921,WEST UTTAR PRADESH,992.3,923.6,861.4,0.8710331706668566,0,UTTAR PRADESH,0.0,,9.8,0.0,No Event,8,804.4862364279088,916488.28,0.7586987844019574,0.9307668957899135,,0.0
1922,WEST UTTAR PRADESH,1000.8,931.5,871.9666666666666,0.9158542634231752,0,UTTAR PRADESH,0.0,,9.8,0.0,No Event,8,853.1182463786877,932245.2,0.8387890318304069,0.9307553863833395,,0.0
1923,WEST UTTAR PRADESH,902.3,772.4,965.1333333333332,0.3964568944234847,0,UTTAR PRADESH,0.0,,9.8,0.0,No Event,8,306.22330525269956,696936.5199999999,0.1571780691359141,0.8560345688126503,,0.0
1924,WEST UTTAR PRADESH,1064.1,937.9,989.0666666666666,1.2496395777143463,0,UTTAR PRADESH,0.0,,9.8,0.0,No Event,8,1172.0369599382855,998019.3899999999,1.5615990741900898,0.8814021155774635,,0.0
1925,WEST UTTAR PRADESH,943.8,896.3,970.0666666666666,0.6152892884690395,0,UTTAR PRADESH,0.0,,9.8,0.0,No Event,8,551.4837892548001,845927.94,0.3785809085047369,0.9496715305184199,,0.0
1926,WEST UTTAR PRADESH,917.0,778.8,974.9666666666666,0.4739710195432357,0,UTTAR PRADESH,0.0,,9.8,0.0,No Event,8,369.12863002027194,714159.6,0.22464852736685434,0.8492911575867922,,0.0
1927,WEST UTTAR PRADESH,934.2,708.7,931.6666666666666,0.5646678190030804,0,UTTAR PRADESH,0.0,,9.8,0.0,No Event,8,400.1800833274831,662067.54,0.31884974581769554,0.7586169903808929,,0.0
1928,WEST UTTAR PRADESH,644.6,437.1,831.9333333333334,-0.9624131765533696,0,UTTAR PRADESH,0.0,,9.8,0.0,No Event,8,-420.67079947147784,281754.66000000003,0.9262391224035472,0.6780949320804386,,0.0
1929,WEST UTTAR PRADESH,650.1,561.1,742.9666666666667,-0.9334112930051636,0,UTTAR PRADESH,0.0,,9.8,0.0,No Event,8,-523.7370765051973,364771.11000000004,0.8712566419095713,0.8630979716490084,,0.0
1930,WEST UTTAR PRADESH,788.1,703.6999999999999,694.2666666666668,-0.2057276694319933,0,UTTAR PRADESH,0.0,,9.8,0.0,No Event,8,-144.77056097929366,554585.97,0.04232387396991951,0.8929069801686716,,0.0
1931,WEST UTTAR PRADESH,930.8,807.0,789.6666666666666,0.5467393819005525,0,UTTAR PRADESH,0.0,,9.8,0.0,No Event,8,441.21868119374585,751155.6,0.29892395172099817,0.8669961230447345,,0.0
1932,WEST UTTAR PRADESH,706.0,665.0,808.3000000000001,-0.6386466947606693,0,UTTAR PRADESH,0.0,,9.8,0.0,No Event,8,-424.7000520158451,469490.0,0.40786960072872747,0.9419263322673325,,0.0
1933,WEST UTTAR PRADESH,1035.3,868.1,890.6999999999999,1.0977751693164677,0,UTTAR PRADESH,0.0,,9.8,0.0,No Event,8,952.9786244836256,898743.9299999999,1.2051103223677992,0.8385009095093122,,0.0
1934,WEST UTTAR PRADESH,897.7,825.3000000000001,879.6666666666666,0.3722007736377129,0,UTTAR PRADESH,0.0,,9.8,0.0,No Event,8,307.1772984832045,740871.81,0.13853341589651202,0.9193494383496776,,0.0
1935,WEST UTTAR PRADESH,784.6,683.7,905.8666666666668,-0.2241834135081244,0,UTTAR PRADESH,0.0,,9.8,0.0,No Event,8,-153.27419981550466,536431.02,0.05025820289215469,0.8713994280984014,,0.0
1936,WEST UTTAR PRADESH,1218.4,1123.3,966.9,2.063274237984928,1,UTTAR PRADESH,0.0,,9.8,0.0,No Event,8,2317.67595152847,1368628.72,4.257100581132286,0.9219468079288672,,0.0
1937,WEST UTTAR PRADESH,676.7,574.4,893.2333333333335,-0.7931476380265667,0,UTTAR PRADESH,0.0,,9.8,0.0,No Event,8,-455.5840032824599,388696.48000000004,0.6290831757071217,0.8488251684819688,,0.0
1938,WEST UTTAR PRADESH,730.4,657.2,875.1666666666669,-0.5099837932013553,0,UTTAR PRADESH,0.0,,9.8,0.0,No Event,8,-335.16134889193074,480018.88,0.26008346932804277,0.8997809296306007,,0.0
1939,WEST UTTAR PRADESH,721.1,678.9,709.4000000000001,-0.5590233417465035,0,UTTAR PRADESH,0.0,,9.8,0.0,No Event,8,-379.5209467117012,489554.79,0.31250709661742804,0.9414782839900391,,0.0
1940,WEST UTTAR PRADESH,783.9,675.4,745.1333333333333,-0.2278745623233509,0,UTTAR PRADESH,0.0,,9.8,0.0,No Event,8,-153.9064793931912,529446.0599999999,0.05192681615405874,0.8615894774640965,,0.0
1941,WEST UTTAR PRADESH,516.4,448.4,673.8000000000001,-1.6384207167133729,0,UTTAR PRADESH,0.0,,9.8,0.0,No Event,8,-734.6678493742763,231553.75999999998,2.6844224449555623,0.8683191156406058,,0.0
1942,WEST UTTAR PRADESH,1088.2,974.4,796.1666666666666,1.37672055835285,0,UTTAR PRADESH,0.0,,9.8,0.0,No Event,8,1341.4765120590168,1060342.08,1.8953594957913829,0.8954236271326629,,0.0
1943,WEST UTTAR PRADESH,850.4,791.5999999999999,818.3333333333334,0.1227845751231404,0,UTTAR PRADESH,0.0,,9.8,0.0,No Event,8,97.19626966747792,673176.6399999999,0.015076051888170107,0.9308560567867349,,0.0
1944,WEST UTTAR PRADESH,770.3,602.1999999999999,902.9666666666668,-0.2995883107334606,0,UTTAR PRADESH,0.0,,9.8,0.0,No Event,8,-180.41208072368994,463874.6599999999,0.08975315592812853,0.7817733249153145,,0.0
1945,WEST UTTAR PRADESH,966.0,879.3,862.2333333333335,0.7323514366090715,0,UTTAR PRADESH,0.0,,9.8,0.0,No Event,8,643.9566182103566,849403.7999999999,0.536338626703371,0.9102484377821073,,0.0
1946,WEST UTTAR PRADESH,896.6,788.0,877.6333333333333,0.3664003969280716,0,UTTAR PRADESH,0.0,,9.8,0.0,No Event,8,288.7235127793204,706520.8,0.1342492508690484,0.8788757430417606,,0.0
1947,WEST UTTAR PRADESH,809.2,746.1,890.6,-0.0944658980016027,0,UTTAR PRADESH,0.0,,9.8,0.0,No Event,8,-70.48100649899577,603744.12,0.008923805885249204,0.9220217384821832,,0.0
1948,WEST UTTAR PRADESH,1028.1,922.0,911.3000000000002,1.0598090672169975,0,UTTAR PRADESH,0.0,,9.8,0.0,No Event,8,977.1439599740717,947908.2,1.1231952589553624,0.8967999134636718,,0.0
1949,WEST UTTAR PRADESH,906.7,829.0,914.6666666666666,0.4196584012620501,0,UTTAR PRADESH,0.0,,9.8,0.0,No Event,8,347.89681464623953,751654.3,0.17611317374981986,0.9143046110697627,,0.0
1950,WEST UTTAR PRADESH,834.0,763.1999999999999,922.9333333333334,0.0363062314521261,0,UTTAR PRADESH,0.0,,9.8,0.0,No Event,8,27.708915844262638,636508.7999999999,0.0013181424422553506,0.9151079026965478,,0.0
1951,WEST UTTAR PRADESH,728.9,626.0,823.2000000000002,-0.5178933978054114,0,UTTAR PRADESH,0.0,,9.8,0.0,No Event,8,-324.20126702618757,456291.39999999997,0.2682135714904341,0.8588283597362003,,0.0
1952,WEST UTTAR PRADESH,875.3,804.9000000000001,812.7333333333335,0.2540840115504732,0,UTTAR PRADESH,0.0,,9.8,0.0,No Event,8,204.51222089697592,704528.9700000001,0.064558684925581,0.9195704224886279,,0.0
1953,WEST UTTAR PRADESH,761.8,709.3000000000001,788.6666666666666,-0.344409403489779,0,UTTAR PRADESH,0.0,,9.8,0.0,No Event,8,-244.28958989530025,540344.74,0.1186178372121854,0.9310842618655257,,0.0
1954,WEST UTTAR PRADESH,879.3,665.0,838.8000000000001,0.2751762904946231,0,UTTAR PRADESH,0.0,,9.8,0.0,No Event,8,182.99223317892438,584734.5,0.0757219908503812,0.7562833986548004,,0.0
1955,WEST UTTAR PRADESH,1060.9,808.9000000000001,900.6666666666669,1.2327657545590274,0,UTTAR PRADESH,0.0,,9.8,0.0,No Event,8,997.1842188627974,858162.0100000001,1.5197114056134882,0.7624658237113223,,0.0
1956,WEST UTTAR PRADESH,1064.4,788.5,1001.5333333333334,1.2512214986351586,0,UTTAR PRADESH,0.0,,9.8,0.0,No Event,8,986.5881516738226,839279.4,1.5655552386468123,0.7407929280271239,,0.0
1957,WEST UTTAR PRADESH,1005.2,874.6,1043.5000000000002,0.9390557702617404,0,UTTAR PRADESH,0.0,,9.8,0.0,No Event,8,821.2981766709181,879147.92,0.8818257396618705,0.870075598188663,,0.0
1958,WEST UTTAR PRADESH,1165.3,1013.2,1078.3000000000002,1.783274235001338,1,UTTAR PRADESH,0.0,,9.8,0.0,No Event,8,1806.8134549033557,1180681.96,3.180066997219607,0.8694756640395122,,0.0
1959,WEST UTTAR PRADESH,768.3,610.3,979.6,-0.3101344502055355,0,UTTAR PRADESH,0.0,,9.8,0.0,No Event,8,-189.2750549604383,468893.48999999993,0.09618337720428977,0.7943511545704652,,0.0
1960,WEST UTTAR PRADESH,1129.8,886.4,1021.1333333333336,1.596080259372008,1,UTTAR PRADESH,0.0,,9.8,0.0,No Event,8,1414.7655419073478,1001454.72,2.5474721943570167,0.7845636326379569,,0.0
1961,WEST UTTAR PRADESH,1198.3,956.9,1032.1333333333334,1.9572855362905743,1,UTTAR PRADESH,0.0,,9.8,0.0,No Event,8,1872.9265296764506,1146653.27,3.8309666705722814,0.7985479362551287,,0.0
1962,WEST UTTAR PRADESH,798.2,719.6999999999999,1042.1,-0.1524696650980148,0,UTTAR PRADESH,0.0,,9.8,0.0,No Event,8,-109.73241797104124,574464.5399999999,0.02324699877510079,0.9016537095758742,,0.0
1963,WEST UTTAR PRADESH,929.7,877.2,975.4000000000002,0.5409390051909118,0,UTTAR PRADESH,0.0,,9.8,0.0,No Event,8,474.5116953534678,815532.8400000001,0.29261500733693324,0.9435301608741512,,0.0
1964,WEST UTTAR PRADESH,1002.0,962.8,909.9666666666668,0.9221819471064202,0,UTTAR PRADESH,0.0,,9.8,0.0,No Event,8,887.8767786740614,964725.6,0.8504195435689884,0.9608782339233709,,0.0
1965,WEST UTTAR PRADESH,673.5,586.9,868.4000000000002,-0.8100214611818869,0,UTTAR PRADESH,0.0,,9.8,0.0,No Event,8,-475.4015955676494,395277.14999999997,0.6561347675752391,0.871417952911389,,0.0
1966,WEST UTTAR PRADESH,756.0,695.5999999999999,810.5000000000001,-0.3749932079587961,0,UTTAR PRADESH,0.0,,9.8,0.0,No Event,8,-260.84527545613855,525873.6,0.1406199060152289,0.9201058079351083,,0.0
